hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
A2,NA,A,NA,2,26,36,55,36,46,60,NA,10,NA,0,0,1,0,0,1,94,100,100,85,98,100,76,94,100,65,85,92,15,16,40,0.9,1.3,4.9,1.6,2.1,6.5,2.2,2.7,7.9,4.5,5.1,12.7,4.1,4.8,12.9,28,54,60,NA,19,NA,NA,35,NA,25,30,32,0,0,0,3,4,5,NA,NA,NA,1.25,1.35,1.45,NA,NA,NA,1.45,1.55,1.61,2.55,1,3,10,0.2,0.22,0.24,NA,NA,NA,28.3,33.1,34.7,15.6,20.7,23.2,37,44,48,3,4.7,5.9,41,48,53,17,20,22,10,19,24,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,21.2,25.2,27,NA,NA,NA,18.7,24.8,26.8,6.1,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599013,51412087
A1,NA,A,NA,1,13,23,25,26,36,55,NA,13,NA,0,0,1,0,0,1,94,100,100,85,98,100,76,94,100,65,85,92,15,16,40,0.9,1.3,4.9,1.6,2.1,6.5,2.2,2.7,7.9,4.5,5.1,12.7,4.1,4.8,12.9,28,54,60,NA,19,NA,NA,35,NA,25,30,32,0,0,0,4,5,6,NA,NA,NA,1.25,1.35,1.45,NA,NA,NA,1.46,1.56,1.61,2.53,1,3,10,0.19,0.21,0.24,NA,NA,NA,29,33.8,35.3,16.7,21.9,24.3,36,43,47,3,4.8,5.9,43,51,55,17,20,22,10,20,25,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,21.4,25.5,27.2,NA,NA,NA,18.7,25.2,27,6.1,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,5.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599013,51412088
Ap,NA,A,NA,NA,0,0,0,13,23,25,NA,23,NA,0,0,1,0,0,1,94,100,100,85,98,100,76,94,100,65,85,92,15,16,40,0.9,1.3,4.9,1.6,2.1,6.5,2.2,2.7,7.9,4.5,5.1,12.7,4.1,4.8,12.9,28,54,60,NA,19,NA,NA,35,NA,25,30,32,0,0,0,6,6.5,7,NA,NA,NA,1.25,1.35,1.45,NA,NA,NA,1.41,1.51,1.61,2.51,1,3,10,0.16,0.18,0.24,NA,NA,NA,30.3,34.7,35.9,18.9,23.7,25.5,35,42,46,3,3.7,5.9,48,53,57,17,20,22,11,20,25,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.1,2,21.8,25.7,27.3,NA,NA,NA,19.1,25.5,27.1,6.1,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,5.9,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599013,51412089
2Bw1,2,B,NA,1,46,58,75,63,74,115,NA,16,NA,0,0,1,0,1,1,92,96,99,86,93,97,72,82,90,51,60,68,30,39,50,1.3,3.5,5.4,2.1,4.9,7.1,8.4,11.5,13.9,9.1,12.3,14.6,4.7,6.8,8.8,23,36,48,NA,16,NA,NA,20,NA,22,25,28,0,0,0,1,1.5,2,NA,NA,NA,1.75,1.83,1.9,NA,NA,NA,1.87,1.94,1.95,2.59,0.01,0.7,1,0.07,0.07,0.14,NA,NA,NA,21.9,25.7,28.5,15.7,19.6,23.2,23,27,30,0,2.1,2.9,34,38,43,15,17,20,5,8,12,0.32,0.32,0,0,15,0,0,0,0,0,0,0,0.1,2,18.1,20.6,23.1,NA,NA,NA,16.8,20.6,62.1,6.6,7.4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2.5,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599013,51412090
2Bw2,2,B,NA,2,63,74,115,81,97,155,NA,23,NA,0,0,1,0,1,1,92,96,99,86,93,97,72,82,90,51,60,68,30,39,50,1.3,3.5,5.4,2.1,4.9,7.1,8.4,11.5,13.9,9.1,12.3,14.6,4.7,6.8,8.8,23,36,48,NA,16,NA,NA,20,NA,22,25,28,0,0,0,0,0.5,1,NA,NA,NA,1.75,1.83,1.9,NA,NA,NA,1.86,1.94,1.94,2.61,0.01,0.7,1,0.09,0.09,0.17,NA,NA,NA,21.9,25.7,30.9,14.3,18,21.7,23,27,31,0,1.9,2.9,32,36,41,15,17,20,4,8,12,0.37,0.37,0,0,15,0,0,0,0,0,0,0,0.1,2,15.4,19.7,22.5,NA,NA,NA,14.7,20.8,61.5,6.6,7.4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599013,51412091
2Bw2,2,B,NA,2,43,104,130,81,140,180,NA,36,NA,0,0,0,0,1,5,92,98,100,89,96,99,78,83,88,44,54,63,24,45,58,1.5,2.3,3.9,4.6,6,10.1,9.4,12.3,18.9,13.1,15.6,18.9,7.2,8.8,11.6,22,30,55,10,13,24,12,17,31,20,25,30,0,0,1,0,0.5,1,NA,NA,NA,1.65,1.75,1.85,NA,NA,NA,1.82,1.92,2.01,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,22.9,28.4,34,12.5,17.7,24.5,25,31,35,3,3,5.9,30,36,45,13,17,23,2,6,12,0.32,0.32,0,0,9,0,0,0,0,0,0,0,0.1,2,14.2,19.7,25.3,NA,NA,NA,11.8,17.8,25.3,5.1,5.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599002,51412013
2BC2,2,BC,NA,2,91,180,190,150,200,203,NA,20,NA,0,0,0,0,1,4,92,98,100,89,96,99,78,83,88,44,61,63,36,44,50,1,2.3,3,3,5.9,10,8,12.1,20,10,15.3,25,7,8.4,11,23,32,40,NA,NA,NA,NA,NA,NA,18,24,27,0,0,5,0,0.25,0.5,NA,NA,NA,1.75,1.8,1.9,NA,NA,NA,1.9,1.95,1.98,NA,0.01,0.7,1,0.12,0.13,0.18,NA,NA,NA,21.7,27.4,30.2,11.6,17.1,20.1,24,29,32,1.2,2.6,2.9,26,34,38,9,16,19,0,7,9,0.37,0.37,0,0,10,0,0,0,0,0,0,0,0.1,2,12.9,17.6,17.8,NA,NA,NA,11,45.7,56.8,6.1,6.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599002,51412012
2BC1,2,BC,NA,1,81,140,180,91,180,190,NA,40,NA,0,0,0,0,1,4,92,98,100,89,96,99,78,83,88,44,54,63,36,44,50,1,2.3,3,3,5.9,10,8,12.1,20,10,15.3,25,7,8.4,11,23,32,40,NA,NA,NA,NA,NA,NA,18,24,27,0,0,5,0,0.25,0.5,NA,NA,NA,1.75,1.8,1.9,NA,NA,NA,1.9,1.95,1.98,NA,0.01,0.7,1,0.12,0.13,0.18,NA,NA,NA,21.7,27.4,30.2,11.6,17.1,20.1,24,29,32,1.2,2.6,2.9,26,34,38,9,16,19,0,5,9,0.37,0.37,0,0,10,0,0,0,0,0,0,0,0.1,2,12.9,17.6,17.8,NA,NA,NA,11,45.7,56.8,6.1,6.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599002,51412011
2Bw1,2,B,NA,1,33,48,61,43,104,130,NA,56,NA,0,0,0,0,1,7,92,98,100,89,96,99,78,83,88,44,54,63,24,45,58,1.5,2.3,3.9,4.6,6,10.1,9.4,12.3,18.9,13.1,15.6,18.9,7.2,8.8,11.6,22,30,55,10,13,24,12,17,31,20,25,30,0,0,1,0,0.5,1,NA,NA,NA,1.65,1.75,1.85,NA,NA,NA,1.82,1.92,2.01,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,22.5,28.4,34,12.3,17.7,24.5,25,31,35,3,3,5.9,30,36,45,13,17,23,2,6,12,0.32,0.32,0,0,9,0,0,0,0,0,0,0,0.1,2,14.2,19.7,25.3,NA,NA,NA,11.8,17.8,25.3,5.1,5.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599002,51412010
A,NA,A,NA,NA,18,23,36,20,36,43,NA,13,NA,0,0,0,0,0,4,98,99,100,97,99,100,86,90,96,55,65,81,19,33,48,0.2,1.7,1.7,2.2,4.4,6.8,6.8,9.1,16.4,7.7,11.5,16,4.7,6.3,7.4,31,46,60,16,24,31,15,22,29,14,21,27,0,0,0,2.1,2.8,3.4,NA,NA,NA,1.2,1.55,1.6,NA,NA,NA,1.32,1.67,1.73,NA,1,9,10,0.17,0.19,0.21,NA,NA,NA,26.2,30.9,33.7,11.3,16.9,21.4,34,37,50,1.3,2.6,2.9,29,37,44,9,14,19,2,7,16,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.1,2,12.4,18,22.8,NA,NA,NA,9.7,14.5,22.8,5.1,5.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.9,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599002,51412009
Ap,NA,A,NA,NA,0,0,0,18,23,36,NA,23,NA,0,0,0,0,0,4,98,99,100,97,99,100,84,91,95,49,63,79,14,36,52,0.2,1.9,1.9,2.4,4.8,7.5,7.7,9.9,18.9,8.5,12.5,22.9,3.6,6.9,8.3,29,43,65,15,22,33,14,21,32,14,21,27,0,0,0,2,2.9,3.9,NA,NA,NA,1.2,1.28,1.6,NA,NA,NA,1.3,1.38,1.7,NA,1,9,10,0.17,0.19,0.21,NA,NA,NA,24.5,29,31.9,9.3,14.1,18.3,34,47,50,1.3,2.6,2.9,29,37,45,9,14,18,1,7,15,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,12.4,18.1,22.9,NA,NA,NA,9.5,16.7,22.9,5.1,5.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.1,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599002,51412008
AB,NA,AB,NA,NA,20,36,43,33,48,61,NA,12,NA,0,0,0,0,0,4,98,99,100,96,99,100,75,87,92,55,62,80,21,32,40,0.4,1.7,1.7,2.7,4.3,4.5,6.6,8.8,13.5,7.8,11.1,11.6,5,6.1,6.1,36,43,55,18,22,28,18,21,27,20,25,27,0,0,0,1,1.5,3,NA,NA,NA,1.4,1.55,1.6,NA,NA,NA,1.55,1.7,1.73,NA,1,9,10,0.16,0.18,0.2,NA,NA,NA,27.5,31.3,33.4,13.2,17.5,20.9,35,38,44,3,3.2,5.9,32,38,43,13,17,19,4,8,15,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.1,2,16.6,20.6,22.7,NA,NA,NA,12.8,17.5,22.7,5.1,5.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,7.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599002,51412007
Bw2,NA,B,NA,2,30,84,99,41,104,124,NA,20,NA,0,0,1,0,0,1,96,98,100,94,96,100,60,73,90,27,33,49,40,70,85,0.1,8,14,0.1,12,20,0.4,18,30,0.2,24,42,0.7,8,15,10,15,40,NA,NA,NA,NA,NA,NA,10,15,25,0,0,0,0.5,0.75,1,NA,NA,NA,1.3,1.4,1.65,NA,NA,NA,1.37,1.47,1.72,NA,1,28,100,0.11,0.13,0.15,NA,NA,NA,14.4,18.6,23.8,5.8,9.3,15.6,39,43,48,0.8,1.5,2.9,22,27,37,6,9,17,0,0,4,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.1,2,7.4,12.5,22.3,NA,NA,NA,5.5,11.7,22.2,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599003,51412014
