20|30|40|200|200|200|"Wet"|"213887954"|"134344529"
0|0|0|20|30|40|"Moist"|"213887954"|"134344530"
40|60|90|200|200|200|"Wet"|"213887955"|"134344531"
0|0|0|40|60|90|"Moist"|"213887955"|"134344532"
40|50|60|200|200|200|"Wet"|"213887956"|"134344533"
0|0|0|40|50|60|"Moist"|"213887956"|"134344534"
0|0|0|5|10|30|"Moist"|"213887957"|"134344535"
5|10|30|200|200|200|"Wet"|"213887957"|"134344536"
0|0|15|200|200|200|"Wet"|"213887958"|"134344537"
0|0|0|0|0|15|"Moist"|"213887958"|"134344538"
0|0|0|5|10|15|"Moist"|"213887959"|"134344539"
5|10|15|200|200|200|"Wet"|"213887959"|"134344540"
15|20|30|200|200|200|"Wet"|"213887960"|"134344541"
0|0|0|15|20|30|"Moist"|"213887960"|"134344542"
0|0|0|130|170|190|"Moist"|"213888177"|"134344975"
130|170|190|200|200|200|"Wet"|"213888177"|"134344976"
0|0|0|180|200|200|"Moist"|"213888178"|"134344977"
180|200|200|200|200|200|"Wet"|"213888178"|"134344978"
0|0|0|180|200|200|"Moist"|"213888179"|"134344979"
180|200|200|200|200|200|"Wet"|"213888179"|"134344980"
0|0|0|190|200|200|"Moist"|"213888180"|"134344981"
190|200|200|200|200|200|"Wet"|"213888180"|"134344982"
0|0|0|180|200|200|"Moist"|"213888181"|"134344983"
180|200|200|200|200|200|"Wet"|"213888181"|"134344984"
0|0|0|140|170|200|"Moist"|"213888182"|"134344985"
140|170|200|200|200|200|"Wet"|"213888182"|"134344986"
0|0|0|140|170|190|"Moist"|"213888183"|"134344987"
140|170|190|200|200|200|"Wet"|"213888183"|"134344988"
0|0|0|160|190|200|"Moist"|"213888184"|"134344989"
160|190|200|200|200|200|"Wet"|"213888184"|"134344990"
0|0|0|140|160|160|"Moist"|"213888185"|"134344991"
140|160|160|200|200|200|"Wet"|"213888185"|"134344992"
0|0|0|190|200|200|"Moist"|"213888186"|"134344993"
190|200|200|200|200|200|"Wet"|"213888186"|"134344994"
0|0|0|120|150|160|"Moist"|"213888187"|"134344995"
120|150|160|200|200|200|"Wet"|"213888187"|"134344996"
0|0|0|180|200|200|"Moist"|"213888188"|"134344997"
180|200|200|200|200|200|"Wet"|"213888188"|"134344998"
0|0|0|130|170|190|"Moist"|"213888189"|"134344999"
130|170|190|200|200|200|"Wet"|"213888189"|"134345000"
0|0|0|180|200|200|"Moist"|"213888190"|"134345001"
180|200|200|200|200|200|"Wet"|"213888190"|"134345002"
0|0|0|180|200|200|"Moist"|"213888191"|"134345003"
180|200|200|200|200|200|"Wet"|"213888191"|"134345004"
0|0|0|190|200|200|"Moist"|"213888192"|"134345005"
190|200|200|200|200|200|"Wet"|"213888192"|"134345006"
0|0|0|180|200|200|"Moist"|"213888193"|"134345007"
180|200|200|200|200|200|"Wet"|"213888193"|"134345008"
0|0|0|140|170|200|"Moist"|"213888194"|"134345009"
140|170|200|200|200|200|"Wet"|"213888194"|"134345010"
0|0|0|140|170|190|"Moist"|"213888195"|"134345011"
140|170|190|200|200|200|"Wet"|"213888195"|"134345012"
0|0|0|160|190|200|"Moist"|"213888196"|"134345013"
160|190|200|200|200|200|"Wet"|"213888196"|"134345014"
0|0|0|140|160|160|"Moist"|"213888197"|"134345015"
140|160|160|200|200|200|"Wet"|"213888197"|"134345016"
0|0|0|190|200|200|"Moist"|"213888198"|"134345017"
190|200|200|200|200|200|"Wet"|"213888198"|"134345018"
0|0|0|120|150|160|"Moist"|"213888199"|"134345019"
120|150|160|200|200|200|"Wet"|"213888199"|"134345020"
0|0|0|180|200|200|"Moist"|"213888200"|"134345021"
180|200|200|200|200|200|"Wet"|"213888200"|"134345022"
0|0|0|70|100|120|"Moist"|"213888201"|"134345023"
70|100|120|200|200|200|"Wet"|"213888201"|"134345024"
0|0|0|50|70|70|"Moist"|"213888202"|"134345025"
50|70|70|200|200|200|"Wet"|"213888202"|"134345026"
0|0|0|130|170|180|"Moist"|"213888203"|"134345027"
