50|70|90|200|200|200|"Wet"|"213012337"|"133711286"
0|0|0|30|40|60|"Moist"|"213012266"|"133711143"
30|40|60|200|200|200|"Wet"|"213012266"|"133711144"
0|0|0|30|40|60|"Moist"|"213012267"|"133711145"
30|40|60|200|200|200|"Wet"|"213012267"|"133711146"
0|0|0|15|20|50|"Moist"|"213012268"|"133711147"
15|20|50|200|200|200|"Wet"|"213012268"|"133711148"
0|0|0|0|0|20|"Moist"|"213012269"|"133711149"
0|0|20|200|200|200|"Wet"|"213012269"|"133711150"
0|0|0|60|80|100|"Moist"|"213012270"|"133711151"
60|80|100|200|200|200|"Wet"|"213012270"|"133711152"
0|0|0|40|70|100|"Moist"|"213012271"|"133711153"
40|70|100|200|200|200|"Wet"|"213012271"|"133711154"
0|0|0|50|70|100|"Moist"|"213012272"|"133711155"
50|70|100|200|200|200|"Wet"|"213012272"|"133711156"
0|0|0|15|25|30|"Moist"|"213012273"|"133711157"
15|25|30|200|200|200|"Wet"|"213012273"|"133711158"
0|0|0|60|80|90|"Moist"|"213012274"|"133711159"
60|80|90|200|200|200|"Wet"|"213012274"|"133711160"
0|0|0|70|100|120|"Moist"|"213012275"|"133711161"
70|100|120|200|200|200|"Wet"|"213012275"|"133711162"
0|0|0|60|90|110|"Moist"|"213012276"|"133711163"
60|90|110|200|200|200|"Wet"|"213012276"|"133711164"
0|0|0|40|60|90|"Moist"|"213012277"|"133711165"
40|60|90|200|200|200|"Wet"|"213012277"|"133711166"
0|0|0|100|115|130|"Moist"|"213012278"|"133711167"
100|115|130|200|200|200|"Wet"|"213012278"|"133711168"
0|0|0|120|140|180|"Moist"|"213012279"|"133711169"
120|140|180|200|200|200|"Wet"|"213012279"|"133711170"
0|0|0|130|160|180|"Moist"|"213012280"|"133711171"
130|160|180|200|200|200|"Wet"|"213012280"|"133711172"
80|100|140|200|200|200|"Wet"|"213012281"|"133711173"
0|0|0|80|100|140|"Moist"|"213012281"|"133711174"
0|0|0|70|80|120|"Moist"|"213012282"|"133711175"
70|80|120|200|200|200|"Wet"|"213012282"|"133711176"
0|0|0|50|70|90|"Moist"|"213012283"|"133711177"
50|70|90|200|200|200|"Wet"|"213012283"|"133711178"
0|0|0|30|45|60|"Moist"|"213012284"|"133711179"
30|45|60|200|200|200|"Wet"|"213012284"|"133711180"
0|0|0|50|60|70|"Moist"|"213012285"|"133711181"
50|60|70|200|200|200|"Wet"|"213012285"|"133711182"
0|0|0|60|70|80|"Moist"|"213012286"|"133711183"
60|70|80|200|200|200|"Wet"|"213012286"|"133711184"
0|0|0|60|80|100|"Moist"|"213012287"|"133711185"
60|80|100|200|200|200|"Wet"|"213012287"|"133711186"
0|0|0|90|110|130|"Moist"|"213012288"|"133711187"
90|110|130|200|200|200|"Wet"|"213012288"|"133711188"
0|0|0|110|140|180|"Moist"|"213012289"|"133711189"
110|140|180|200|200|200|"Wet"|"213012289"|"133711190"
0|0|0|140|170|190|"Moist"|"213010202"|"133707227"
140|170|190|200|200|200|"Wet"|"213010202"|"133707228"
160|190|200|200|200|200|"Wet"|"213010203"|"133707229"
0|0|0|160|190|200|"Moist"|"213010203"|"133707230"
0|0|0|140|160|160|"Moist"|"213010204"|"133707231"
140|160|160|200|200|200|"Wet"|"213010204"|"133707232"
190|200|200|200|200|200|"Wet"|"213010205"|"133707233"
0|0|0|190|200|200|"Moist"|"213010205"|"133707234"
0|0|0|120|150|160|"Moist"|"213010206"|"133707235"
120|150|160|200|200|200|"Wet"|"213010206"|"133707236"
0|0|0|180|200|200|"Moist"|"213010207"|"133707237"
180|200|200|200|200|200|"Wet"|"213010207"|"133707238"
0|0|0|130|170|190|"Moist"|"213010208"|"133707239"
130|170|190|200|200|200|"Wet"|"213010208"|"133707240"
0|0|0|180|200|200|"Moist"|"213010209"|"133707241"
180|200|200|200|200|200|"Wet"|"213010209"|"133707242"
0|0|0|180|200|200|"Moist"|"213010210"|"133707243"
180|200|200|200|200|200|"Wet"|"213010210"|"133707244"
190|200|200|200|200|200|"Wet"|"213010211"|"133707245"
0|0|0|190|200|200|"Moist"|"213010211"|"133707246"
180|200|200|200|200|200|"Wet"|"213010212"|"133707247"
0|0|0|180|200|200|"Moist"|"213010212"|"133707248"
140|170|200|200|200|200|"Wet"|"213010213"|"133707249"
0|0|0|140|170|200|"Moist"|"213010213"|"133707250"
0|0|0|130|170|180|"Moist"|"213010214"|"133707251"
130|170|180|200|200|200|"Wet"|"213010214"|"133707252"
0|0|0|70|100|120|"Moist"|"213010215"|"133707253"
70|100|120|200|200|200|"Wet"|"213010215"|"133707254"
0|0|0|50|80|90|"Moist"|"213010216"|"133707255"
50|80|90|200|200|200|"Wet"|"213010216"|"133707256"
0|0|0|50|70|70|"Moist"|"213010217"|"133707257"
50|70|70|200|200|200|"Wet"|"213010217"|"133707258"
0|0|0|110|150|180|"Moist"|"213010218"|"133707259"
110|150|180|200|200|200|"Wet"|"213010218"|"133707260"
0|0|0|60|90|100|"Moist"|"213010219"|"133707261"
60|90|100|200|200|200|"Wet"|"213010219"|"133707262"
0|0|0|80|110|140|"Moist"|"213010220"|"133707263"
80|110|140|200|200|200|"Wet"|"213010220"|"133707264"
0|0|0|120|130|180|"Moist"|"213010221"|"133707265"
120|130|180|200|200|200|"Wet"|"213010221"|"133707266"
0|0|0|100|120|130|"Moist"|"213010222"|"133707267"
100|120|130|200|200|200|"Wet"|"213010222"|"133707268"
0|0|0|30|50|60|"Moist"|"213010223"|"133707269"
30|50|60|200|200|200|"Wet"|"213010223"|"133707270"
0|0|0|90|120|130|"Moist"|"213010224"|"133707271"
90|120|130|200|200|200|"Wet"|"213010224"|"133707272"
0|0|0|60|80|80|"Moist"|"213010225"|"133707273"
60|80|80|200|200|200|"Wet"|"213010225"|"133707274"
0|0|0|140|170|190|"Moist"|"213010226"|"133707275"
140|170|190|200|200|200|"Wet"|"213010226"|"133707276"
0|0|0|160|190|200|"Moist"|"213010227"|"133707277"
160|190|200|200|200|200|"Wet"|"213010227"|"133707278"
0|0|0|140|160|160|"Moist"|"213010228"|"133707279"
140|160|160|200|200|200|"Wet"|"213010228"|"133707280"
0|0|0|190|200|200|"Moist"|"213010229"|"133707281"
190|200|200|200|200|200|"Wet"|"213010229"|"133707282"
0|0|0|120|150|160|"Moist"|"213010230"|"133707283"
120|150|160|200|200|200|"Wet"|"213010230"|"133707284"
0|0|0|180|200|200|"Moist"|"213010231"|"133707285"
180|200|200|200|200|200|"Wet"|"213010231"|"133707286"
0|0|0|130|170|190|"Moist"|"213010232"|"133707287"
130|170|190|200|200|200|"Wet"|"213010232"|"133707288"
0|0|0|180|200|200|"Moist"|"213010233"|"133707289"
180|200|200|200|200|200|"Wet"|"213010233"|"133707290"
0|0|0|180|200|200|"Moist"|"213010234"|"133707291"
180|200|200|200|200|200|"Wet"|"213010234"|"133707292"
0|0|0|190|200|200|"Moist"|"213010235"|"133707293"
190|200|200|200|200|200|"Wet"|"213010235"|"133707294"
0|0|0|180|200|200|"Moist"|"213010236"|"133707295"
180|200|200|200|200|200|"Wet"|"213010236"|"133707296"
0|0|0|140|170|200|"Moist"|"213010237"|"133707297"
140|170|200|200|200|200|"Wet"|"213010237"|"133707298"
0|0|0|100|120|130|"Moist"|"213010430"|"133707683"
100|120|130|200|200|200|"Wet"|"213010430"|"133707684"
0|0|0|120|130|180|"Moist"|"213010431"|"133707685"
120|130|180|200|200|200|"Wet"|"213010431"|"133707686"
0|0|0|50|80|90|"Moist"|"213010432"|"133707687"
50|70|90|200|200|200|"Wet"|"213010432"|"133707688"
30|50|60|200|200|200|"Wet"|"213010433"|"133707689"
0|0|0|30|50|60|"Moist"|"213010433"|"133707690"
0|0|0|50|70|70|"Moist"|"213010434"|"133707691"
50|70|70|200|200|200|"Wet"|"213010434"|"133707692"
0|0|0|60|80|80|"Moist"|"213010435"|"133707693"
60|80|80|200|200|200|"Moist"|"213010435"|"133707694"
0|0|0|90|120|130|"Moist"|"213010436"|"133707695"
90|120|130|200|200|200|"Wet"|"213010436"|"133707696"
0|0|0|70|100|120|"Moist"|"213010437"|"133707697"
70|100|120|200|200|200|"Wet"|"213010437"|"133707698"
0|0|0|110|150|180|"Moist"|"213010438"|"133707699"
110|150|180|200|200|200|"Wet"|"213010438"|"133707700"
0|0|0|60|90|100|"Moist"|"213010439"|"133707701"
60|90|100|200|200|200|"Wet"|"213010439"|"133707702"
0|0|0|130|170|180|"Moist"|"213010440"|"133707703"
130|170|180|200|200|200|"Wet"|"213010440"|"133707704"
0|0|0|80|110|140|"Moist"|"213010441"|"133707705"
80|110|140|200|200|200|"Wet"|"213010441"|"133707706"
0|0|0|140|170|190|"Moist"|"213010442"|"133707707"
140|170|190|200|200|200|"Wet"|"213010442"|"133707708"
0|0|0|160|190|200|"Moist"|"213010443"|"133707709"
160|190|200|200|200|200|"Wet"|"213010443"|"133707710"
0|0|0|140|160|160|"Moist"|"213010444"|"133707711"
140|160|160|200|200|200|"Wet"|"213010444"|"133707712"
0|0|0|190|200|200|"Moist"|"213010445"|"133707713"
190|200|200|200|200|200|"Wet"|"213010445"|"133707714"
0|0|0|120|150|160|"Moist"|"213010446"|"133707715"
120|150|160|200|200|200|"Wet"|"213010446"|"133707716"
0|0|0|180|200|200|"Moist"|"213010447"|"133707717"
180|200|200|200|200|200|"Wet"|"213010447"|"133707718"
0|0|0|130|170|190|"Moist"|"213010448"|"133707719"
130|170|190|200|200|200|"Wet"|"213010448"|"133707720"
0|0|0|180|200|200|"Moist"|"213010449"|"133707721"
180|200|200|200|200|200|"Wet"|"213010449"|"133707722"
0|0|0|180|200|200|"Moist"|"213010450"|"133707723"
180|200|200|200|200|200|"Wet"|"213010450"|"133707724"
0|0|0|190|200|200|"Moist"|"213010451"|"133707725"
190|200|200|200|200|200|"Wet"|"213010451"|"133707726"
0|0|0|180|200|200|"Moist"|"213010452"|"133707727"
180|200|200|200|200|200|"Wet"|"213010452"|"133707728"
0|0|0|140|170|200|"Moist"|"213010453"|"133707729"
140|170|200|200|200|200|"Wet"|"213010453"|"133707730"
0|15|20|200|200|200|"Wet"|"213010454"|"133707731"
0|0|0|0|15|20|"Moist"|"213010454"|"133707732"
40|80|100|200|200|200|"Wet"|"213010455"|"133707733"
0|0|0|40|80|100|"Moist"|"213010455"|"133707734"
60|90|100|200|200|200|"Wet"|"213010456"|"133707735"
0|0|0|60|90|100|"Moist"|"213010456"|"133707736"
30|50|60|200|200|200|"Wet"|"213010457"|"133707737"
0|0|0|30|50|60|"Moist"|"213010457"|"133707738"
15|30|50|200|200|200|"Wet"|"213010458"|"133707739"
0|0|0|15|30|50|"Moist"|"213010458"|"133707740"
0|0|0|40|70|90|"Moist"|"213010459"|"133707741"
40|70|90|200|200|200|"Wet"|"213010459"|"133707742"
0|0|0|70|110|120|"Moist"|"213010460"|"133707743"
70|110|120|200|200|200|"Wet"|"213010460"|"133707744"
50|80|100|200|200|200|"Wet"|"213010461"|"133707745"
0|0|0|50|80|100|"Moist"|"213010461"|"133707746"
60|90|90|200|200|200|"Wet"|"213010462"|"133707747"
0|0|0|60|90|90|"Moist"|"213010462"|"133707748"
15|30|30|200|200|200|"Wet"|"213010463"|"133707749"
0|0|0|15|30|30|"Moist"|"213010463"|"133707750"
30|50|60|200|200|200|"Wet"|"213010464"|"133707751"
0|0|0|30|50|60|"Moist"|"213010464"|"133707752"
0|0|0|60|100|110|"Moist"|"213010465"|"133707753"
60|100|110|200|200|200|"Wet"|"213010465"|"133707754"
