"AB"||"AB"||||81|||102|||21||0|0|0|0|0|0|100|100|100|100|100|100|91|93|94|76|78|79|15|26.7|30||2.4|||3.4|||4.6|||8.4|||7.9|||44.3||||||||27|29|30||||4|5.5|6.5||||1.4|1.45|1.5||||1.58|1.63|1.64||1|3|10|0.15|0.17|0.19||||33.8|35.5|36.4|21.6|24.7|26.5|37|39|41|2.5|2.9|3.2|45|50|53|18|19|20|14|17|18|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|23|24.8|25.7||||20.8|24.5|25.4|6.1|6.7|7.3||||||||||3.9|6.3|8.3|||||||||||||||||||||"20344220"|"59704574"
"Bg1"||"B"||||102|||112|||10||0|0|0|0|0|0|95|98|100|87|93|100|71|86|92|56|70|75|15|30|30||2.8|||3.9|||5.3|||9.4|||8.6|||48||||||||12|22|22||||0.5|1.5|2||||1.45|1.55|1.6||||1.46|1.56|1.63||10|28|100|0.11|0.15|0.17||||22.1|29|30.7|7.5|15.1|16.5|34|37|42|1.1|2.7|2.8|24|35|36|7|14|15|0|1|1|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10.2|18.4|18.6||||8|17|18.6|6.1|6.7|7.3||||||||||1.2|4.2|6|||||||||||||||||||||"20344220"|"59704575"
"Bg2"||"B"||||112|||132|||20||0|0|0|0|0|0|100|100|100|95|97|100|80|89|97|64|72|80|15|30|30||2.8|||3.9|||5.3|||9.4|||8.6|||48||||||||14|22|27||||0.5|1.5|2||||1.5|1.55|1.6||||1.63|1.68|1.71||1|9|10|0.13|0.17|0.19||||24.5|29.7|32.6|9.1|15.5|19.5|35|38|40|1.4|2.7|3.7|26|35|41|9|15|19|2|7|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|11.7|18.4|22.3||||9.6|16.9|22.3|6.1|6.5|7.3||||||||||1.4|4.7|6.4|||||||||||||||||||||"20344220"|"59704576"
"Ap"||"A"|||0|0|0|12|23|25|12|23|25|0|0|0|0|0|0|100|100|100|94|96|100|81|90|99|56|64|73|20|40|50|0|0|5|0|4|10|5|10|20|10|14|25|10|12|20|30|36|50|12|17|23|11|19|29|17|24|30|0|0|0|2|3.5|6||||1.2|1.3|1.4||||1.33|1.43|1.48|2.56|1.41|9.17|14.11|0.15|0.21|0.22||||26.1|30.2|34.3|10.9|16.3|22.5|41|45|50|1.8|3.1|4.4|32|41|52|11|16|21|3|8|16|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|14.7|20.5|25.6||||12.3|20.2|25.4|6.1|6.7|7.3|5.6|6.3|6.9|||||||2.3|5.1|8.2|||||||||||||||||||||"20344221"|"59704577"
"A"||"A"|||12|23|25|100|112|150|88|89|138|0|0|0|0|0|0|100|100|100|94|96|100|82|90|99|56|64|73|20|40|50|0|0|5|0|4|10|5|10|20|10|14|25|10|12|20|30|36|50|12|17|23|11|19|29|17|24|30|0|0|0|2|2.5|4||||1.3|1.35|1.45||||1.43|1.48|1.54|2.58|1.41|9.17|14.11|0.15|0.18|0.22||||26.4|29.8|33.5|11.3|15.7|21|40|44|47|1.8|3.1|4.4|32|39|48|11|15|21|3|8|15|".28"|".28"|0|0|5|0|0|0|0|0|0|0|0|2|14.7|20.3|25.2||||12.8|19.1|64.2|6.1|6.7|7.3|5.6|6.3|6.9|||||||2.3|4.7|7.4|||||||||||||||||||||"20344221"|"59704578"
"C"||"C"|||100|112|150|200|200|200|50|88|100|0|0|0|0|0|0|100|100|100|95|97|100|86|92|100|52|58|65|25|50|70|0|1|3|0|1|3|5|11|15|10|20|25|10|17|20|15|30|50|8|14|25|10|16|26|15|20|25|0|0|5|0|0.25|0.5||||1.5|1.6|1.7||||1.62|1.72|1.74|2.62|4.23|9.17|42.34|0.11|0.18|0.19||||24.6|27.9|30.9|9.3|12.9|16.7|33|37|41|1.1|2.3|2.8|24|31|36|7|13|17|0|4|8|".37"|".37"|0|0|10|0|0|0|0|0|0|0|0|2|10.9|15.7|16.2||||9.6|15.2|55.2|6.1|7|8.4|5.6|6.6|8|||||||0|2.6|5.2|||||||||||||||||||||"20344221"|"59704579"
"C"||"C"|||34|140|170|200|200|200||60||0|0|3|0|0|1|88|98|100|74|93|98|63|84|95|39|53|63|35|49|60|0|2|4|2|5|6|4|12|15|9|19|21|5|11|16|30|36|50|13|19|27|15|17|22|10|15|22|1|2|4|0|0.25|0.5||||1.5|1.5|1.55||||1.56|1.56|1.61|2.64|4.23|9.17|42.34|0.11|0.18|0.19||||17.5|24.2|28.6|4.9|9|13.7|32|39|41|0.6|1.2|2.3|19|25|33|4|8|14|0|1|6|".37"|".37"|12|15|20|0|0|0|0|0|0|0|0|2|6.9|10.7|14.7||||45.6|49.4|53.7|7.9|8|8.4|7.4|7.5|7.8|||||||0|0|0|||||||||||||||||||||"20344048"|"59703892"
"Ap"||"A"|||0|0|0|18|20|25||20||0|0|3|0|0|1|87|98|100|71|92|98|60|82|90|36|52|58|44|51|60|2|3|4|3|5|6|7|11|12|14|19|20|8|13|15|26|31|35|14|15|16|10|16|19|13|18|21|1|2.5|3|1|2.5|3.5||||1.2|1.3|1.4||||1.27|1.37|1.47|2.6|1.41|9.17|42.34|0.12|0.18|0.22||||19.4|26.7|29.5|6.5|11.9|14.9|36|46|51|1|1.6|2.3|25|33|38|7|11|13|0|2|5|".28"|".28"|5|12|20|0|0|0|0|0|0|0|0|2|10.5|13.7|15.8||||43.8|52.4|54.8|7.4|7.7|8.4|7|7.5|8|||||||0|0.5|3.5|||||||||||||||||||||"20344048"|"59703893"
"Bk"||"B"|||18|20|25|34|140|170||120||0|0|3|0|0|1|89|98|100|75|93|98|64|85|92|44|59|66|35|42|50|1|3|4|3|4|6|7|9|11|13|16|17|7|10|12|28|37|48|12|15|17|18|22|26|16|21|24|1|2|3|0|0.5|1.5||||1.4|1.55|1.65||||1.5|1.65|1.68|2.63|1.41|9.17|14.11|0.15|0.18|0.19||||20.9|27.6|30.7|8.1|13.2|16.8|29|37|44|1.2|2.1|2.7|25|31|37|9|12|16|0|5|9|".37"|".37"|15|20|25|0|0|0|0|0|0|0|0|2|10.9|15.4|17.6||||49.6|54.1|56.6|7.4|7.5|8.4|6.6|7.2|8|||||||0|1.6|3.6|||||||||||||||||||||"20344048"|"59703894"
"A"||"A"|||13|20|25|25|38|61||18||0|1|3|0|1|1|87|98|100|70|92|98|64|87|98|50|67|78|26|31|40|0|1|3|1|3|5|3|6|10|8|13|18|6|8|11|35|43|45|13|20|21|18|23|24|23|26|32|0|0|0|2|4|6||||1.2|1.25|1.35||||1.34|1.39|1.45|2.55|1.41|9.17|14.11|0.15|0.21|0.22||||23.5|29.9|34|11.2|16.6|22.3|36|46|50|2.7|3.4|4.8|37|44|54|16|18|22|4|11|18|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|19.3|22.2|27.2||||15.3|20.4|27|5.6|6.2|7.3|5.1|5.8|6.6|||||||2.8|6.8|9.7|||||||||||||||||||||"20344049"|"59703895"
"Ap"||"A"|||0|0|0|13|20|25||20||0|1|4|0|1|2|86|98|100|67|91|98|62|86|95|48|67|75|25|31|33|0|1|3|1|3|5|3|7|10|8|12|19|7|8|11|38|43|46|13|21|24|20|22|25|24|26|29|0|0|0|4|6|9||||1|1.1|1.3||||1.08|1.18|1.38|2.52|1.41|9.17|14.11|0.17|0.21|0.22||||23.7|29.8|33.5|11.7|16.5|21.3|36|50|56|1.7|2.3|3|42|48|57|16|17|19|4|11|16|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|20.6|22.5|25.3||||16.9|20.4|25.2|5.6|6.2|7.3|5.1|5.8|6.6|||||||3.6|7.5|10.5|||||||||||||||||||||"20344049"|"59703896"
"C"||"C"|||40|74|112|200|200|200||126||0|0|3|0|0|1|89|98|100|75|93|98|64|84|95|39|53|63|35|49|60|0|2|4|2|5|6|4|12|15|9|19|21|5|11|16|30|36|50|13|19|27|15|17|22|10|15|22|1|2|4|0|0.25|0.5||||1.5|1.6|1.7||||1.56|1.66|1.72|2.64|4.23|9.17|42.34|0.11|0.18|0.22||||17.8|24.6|29.3|5.2|9.5|14.6|27|36|41|0.6|1.2|2.3|19|25|33|4|8|14|0|1|6|".37"|".37"|12|15|20|0|0|0|0|0|0|0|0|2|6.9|10.7|14.7||||45.6|49.4|53.7|7.9|8|8.4|7.4|7.5|7.8|||||||0|0|0.1|||||||||||||||||||||"20344049"|"59703897"
"Bg"||"B"|||25|38|61|40|74|112||36||0|0|3|0|0|1|87|98|100|72|92|98|63|86|98|46|64|75|20|36|46|0|2|3|2|3|5|4|7|11|10|14|20|8|10|13|30|38|50|13|19|22|17|19|24|20|26|33|0|0|0|0.25|1.25|2||||1.3|1.35|1.6||||1.44|1.49|1.74|2.59|1.41|9.17|14.11|0.14|0.18|0.19||||21.8|28.9|32.7|9.1|14.9|20|30|44|47|2.1|3.3|4.9|31|38|47|13|17|23|2|9|17|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|2|15.7|21.2|26.8||||13.3|19.9|26.8|6.1|6.6|7.3|5.4|6|7|||||||1.8|4.7|6.9|||||||||||||||||||||"20344049"|"59703898"
"Bw"||"B"|||12|35|51|45|84|146||49||0|0|3|0|0|1|88|98|100|73|93|98|63|84|91|41|56|62|36|45|55|0|2|4|2|5|6|4|11|15|9|18|21|5|9|16|26|34|42|13|18|23|13|16|23|18|21|24|0|0|0|0.5|0.75|2||||1.35|1.4|1.6||||1.46|1.51|1.71|2.61|1.41|9.17|14.11|0.12|0.18|0.18||||21.6|27|30.1|8.8|12.2|15.8|30|42|45|1.7|2.4|3.1|29|33|38|12|14|16|1|5|8|".32"|".32"|0|0|1|0|0|0|0|0|0|0|0|2|14.7|17.1|20.1||||12.5|16.4|59.1|6.1|6.6|7.3|5.4|6|7|||||||1.7|4|6.2|||||||||||||||||||||"20344050"|"59703899"
"Ap"||"A"|||0|0|0|12|23|25||23||0|0|3|0|0|1|87|98|100|71|92|98|62|83|91|41|55|62|36|45|55|0|2|4|2|5|6|4|11|15|9|18|21|5|9|16|26|34|42|13|18|23|13|16|23|18|21|24|0|0|0|2|3.5|6||||1.2|1.3|1.4||||1.3|1.4|1.43|2.57|1.41|9.17|14.11|0.15|0.21|0.22||||22.2|28.6|32.3|9.6|14.5|19.3|35|45|50|1.7|2.5|3.2|32|39|47|12|14|16|1|5|10|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|2|15.5|18.2|21||||12.4|16.6|20.9|5.6|6.2|7.3|5.1|5.8|6.6|||||||2.4|6.2|9|||||||||||||||||||||"20344050"|"59703900"
"C"||"C"|||45|84|146|200|200|200||116||0|0|3|0|0|1|89|98|100|75|93|98|64|84|95|39|53|63|35|49|60|0|2|4|2|5|6|4|12|15|9|19|21|5|11|16|30|36|50|13|19|27|15|17|22|10|15|22|1|2|4|0|0.25|0.5||||1.5|1.6|1.7||||1.56|1.66|1.72|2.64|4.23|9.17|42.34|0.11|0.18|0.22||||17.8|24.6|29.3|5.2|9.5|14.6|27|36|41|0.6|1.2|2.3|19|25|33|4|8|14|0|1|6|".37"|".37"|12|15|20|0|0|0|0|0|0|0|0|2|6.9|10.7|14.7||||45.6|49.4|53.7|7.9|8|8.4|7.4|7.5|7.8|||||||0|0|0.1|||||||||||||||||||||"20344050"|"59703901"
"A"||"A"|||12|23|25|12|35|51||12||0|0|3|0|0|1|87|98|100|72|92|98|63|83|91|41|56|62|36|45|55|0|2|4|2|5|6|4|11|15|9|18|21|5|9|16|26|34|42|13|18|23|13|16|23|18|21|24|0|0|0|2|2.5|4||||1.3|1.35|1.45||||1.41|1.46|1.49|2.58|1.41|9.17|14.11|0.12|0.18|0.2||||22.5|28.1|31.3|10|13.8|17.7|34|43|47|1.7|2.5|3.2|32|36|43|12|13|16|1|5|9|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|15.5|18|20.6||||12.3|16.3|22.2|5.6|6.2|7.3|5.1|5.8|6.6|||||||2.4|5.8|8.3|||||||||||||||||||||"20344050"|"59703902"
"A"||"A"|||13|20|25|25|38|61||18||0|1|3|0|1|1|87|98|100|70|92|98|64|87|98|50|67|78|26|31|40|0|1|3|1|3|5|3|6|10|8|13|18|6|8|11|35|43|45|13|20|21|18|23|24|23|26|32|0|0|0|2|4|6||||1.2|1.25|1.35||||1.34|1.39|1.45|2.55|1.41|9.17|14.11|0.15|0.21|0.22||||23.5|29.9|34|11.2|16.6|22.3|36|46|50|2.7|3.4|4.8|37|44|54|16|18|22|4|11|18|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|19.3|22.2|27.2||||15.3|20.4|27|5.6|6.2|7.3|5.1|5.8|6.6|||||||2.8|6.8|9.7|||||||||||||||||||||"20344067"|"59703966"
"Ap"||"A"|||0|0|0|13|20|25||20||0|1|4|0|1|2|86|98|100|67|91|98|62|86|95|48|67|75|25|31|33|0|1|3|1|3|5|3|7|10|8|12|19|7|8|11|38|43|46|13|21|24|20|22|25|24|26|29|0|0|0|4|6|9||||1|1.1|1.3||||1.08|1.18|1.38|2.52|1.41|9.17|14.11|0.17|0.21|0.22||||23.7|29.8|33.5|11.7|16.5|21.3|36|50|56|1.7|2.3|3|42|48|57|16|17|19|4|11|16|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|20.6|22.5|25.3||||16.9|20.4|25.2|5.6|6.2|7.3|5.1|5.8|6.6|||||||3.6|7.5|10.5|||||||||||||||||||||"20344067"|"59703967"
"C"||"C"|||40|74|112|200|200|200||126||0|0|3|0|0|1|89|98|100|75|93|98|64|84|95|39|53|63|35|49|60|0|2|4|2|5|6|4|12|15|9|19|21|5|11|16|30|36|50|13|19|27|15|17|22|10|15|22|1|2|4|0|0.25|0.5||||1.5|1.6|1.7||||1.56|1.66|1.72|2.64|4.23|9.17|42.34|0.11|0.18|0.22||||17.8|24.6|29.3|5.2|9.5|14.6|27|36|41|0.6|1.2|2.3|19|25|33|4|8|14|0|1|6|".37"|".37"|12|15|20|0|0|0|0|0|0|0|0|2|6.9|10.7|14.7||||45.6|49.4|53.7|7.9|8|8.4|7.4|7.5|7.8|||||||0|0|0.1|||||||||||||||||||||"20344067"|"59703968"
"Bg"||"B"|||25|38|61|40|74|112||36||0|0|3|0|0|1|87|98|100|72|92|98|63|86|98|46|64|75|20|36|46|0|2|3|2|3|5|4|7|11|10|14|20|8|10|13|30|38|50|13|19|22|17|19|24|20|26|33|0|0|0|0.25|1.25|2||||1.3|1.35|1.6||||1.44|1.49|1.74|2.59|1.41|9.17|14.11|0.14|0.18|0.19||||21.8|28.9|32.7|9.1|14.9|20|30|44|47|2.1|3.3|4.9|31|38|47|13|17|23|2|9|17|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|2|15.7|21.2|26.8||||13.3|19.9|26.8|6.1|6.6|7.3|5.4|6|7|||||||1.8|4.7|6.9|||||||||||||||||||||"20344067"|"59703969"
"Ap"||"A"|||0|0|0|12|23|25||23||0|0|3|0|0|1|87|98|100|71|92|98|62|83|91|41|55|62|36|45|55|0|2|4|2|5|6|4|11|15|9|18|21|5|9|16|26|34|42|13|18|23|13|16|23|18|21|24|0|0|0|2|3.5|6||||1.2|1.3|1.4||||1.3|1.4|1.43|2.57|1.41|9.17|14.11|0.15|0.21|0.22||||22.2|28.6|32.3|9.6|14.5|19.3|35|45|50|1.7|2.5|3.2|32|39|47|12|14|16|1|5|10|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|2|15.5|18.2|21||||12.4|16.6|20.9|5.6|6.2|7.3|5.1|5.8|6.6|||||||2.4|6.2|9|||||||||||||||||||||"20344068"|"59703970"
"Bw"||"B"|||12|35|51|45|84|146||49||0|0|3|0|0|1|88|98|100|73|93|98|63|84|91|41|56|62|36|45|55|0|2|4|2|5|6|4|11|15|9|18|21|5|9|16|26|34|42|13|18|23|13|16|23|18|21|24|0|0|0|0.5|0.75|2||||1.35|1.4|1.6||||1.46|1.51|1.71|2.61|1.41|9.17|14.11|0.12|0.18|0.18||||21.6|27|30.1|8.8|12.2|15.8|30|42|45|1.7|2.4|3.1|29|33|38|12|14|16|1|5|8|".32"|".32"|0|0|1|0|0|0|0|0|0|0|0|2|14.7|17.1|20.1||||12.5|16.4|59.1|6.1|6.6|7.3|5.4|6|7|||||||1.7|4|6.2|||||||||||||||||||||"20344068"|"59703971"
"C"||"C"|||45|84|146|200|200|200||116||0|0|3|0|0|1|89|98|100|75|93|98|64|84|95|39|53|63|35|49|60|0|2|4|2|5|6|4|12|15|9|19|21|5|11|16|30|36|50|13|19|27|15|17|22|10|15|22|1|2|4|0|0.25|0.5||||1.5|1.6|1.7||||1.56|1.66|1.72|2.64|4.23|9.17|42.34|0.11|0.18|0.22||||17.8|24.6|29.3|5.2|9.5|14.6|27|36|41|0.6|1.2|2.3|19|25|33|4|8|14|0|1|6|".37"|".37"|12|15|20|0|0|0|0|0|0|0|0|2|6.9|10.7|14.7||||45.6|49.4|53.7|7.9|8|8.4|7.4|7.5|7.8|||||||0|0|0.1|||||||||||||||||||||"20344068"|"59703972"
"A"||"A"|||12|23|25|12|35|51||12||0|0|3|0|0|1|87|98|100|72|92|98|63|83|91|41|56|62|36|45|55|0|2|4|2|5|6|4|11|15|9|18|21|5|9|16|26|34|42|13|18|23|13|16|23|18|21|24|0|0|0|2|2.5|4||||1.3|1.35|1.45||||1.41|1.46|1.49|2.58|1.41|9.17|14.11|0.12|0.18|0.2||||22.5|28.1|31.3|10|13.8|17.7|34|43|47|1.7|2.5|3.2|32|36|43|12|13|16|1|5|9|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|15.5|18|20.6||||12.3|16.3|22.2|5.6|6.2|7.3|5.1|5.8|6.6|||||||2.4|5.8|8.3|||||||||||||||||||||"20344068"|"59703973"
"Cg"||"C"|||61|97|107|200|200|200||103||0|0|3|0|0|1|89|98|100|75|93|98|64|84|95|39|53|63|35|49|60|0|2|4|2|5|6|4|12|15|9|19|21|5|11|16|30|36|50|13|19|27|15|17|22|10|15|22|1|2|4|0|0.25|0.5||||1.5|1.6|1.7||||1.56|1.66|1.72|2.64|4.23|9.17|42.34|0.11|0.18|0.22||||17.8|24.6|29.3|5.2|9.5|14.6|27|36|41|0.6|1.2|2.3|19|25|33|4|8|14|0|1|6|".37"|".37"|12|15|20|0|0|0|0|0|0|0|0|2|6.9|10.7|14.7||||45.6|49.4|53.7|7.9|8|8.4|7.4|7.5|7.8|||||||0|0|0.1|||||||||||||||||||||"20344069"|"59703974"
"Ap"||"A"|||0|0|0|13|20|30||20||0|1|4|0|1|2|85|98|100|66|90|98|62|87|98|53|74|87|16|21|33|0|0|2|1|2|4|4|5|8|7|8|15|5|6|10|36|47|50|15|21|25|22|26|28|29|32|39|0|0|0|4|7|10||||0.95|1.05|1.3||||1.05|1.15|1.4|2.5|0.42|2.82|14.11|0.15|0.18|0.23||||24.8|31.5|35.8|13.3|19.4|25.8|35|51|57|2.2|2.9|4.3|46|55|68|20|23|27|7|17|28|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|24.5|27.3|33.1||||21.4|26.4|33.1|5.6|6.5|7.3|5.9|6.5|7.5|||||||4.1|7.6|11.8|||||||||||||||||||||"20344069"|"59703975"
"A"||"A"|||13|20|30|35|58|61||38||0|1|3|0|1|1|87|98|100|70|92|98|64|88|98|53|72|83|16|25|33|0|0|2|1|3|4|4|5|8|7|10|15|5|7|10|36|42|50|13|17|21|22|25|28|29|33|39|0|0|0|2|5|6||||1.2|1.25|1.35||||1.4|1.45|1.52|2.53|0.42|2.82|14.11|0.15|0.18|0.23||||25.5|32.8|36.1|14.2|21.6|26.5|36|46|49|3.7|4.8|6.3|43|53|61|20|24|27|7|17|26|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|23.8|27.7|32.5||||20.5|27.4|32.4|6.1|6.9|7.3|6.3|6.7|7.1|||||||3.3|5.9|8.9|||||||||||||||||||||"20344069"|"59703976"
"Bg"||"B"|||35|58|61|61|97|107||39||0|0|3|0|0|1|87|98|100|72|92|98|55|86|98|40|66|77|20|33|46|0|2|3|1|3|4|4|8|12|7|12|15|5|8|10|30|41|50|13|17|21|22|24|25|10|26|33|0|0|0|0.5|1.5|3||||1.3|1.35|1.55||||1.44|1.49|1.57|2.59|1.41|9.17|14.11|0.15|0.18|0.19||||17.6|29|33.3|4.9|15.2|21.1|31|44|47|0.9|3.3|4.9|22|39|49|6|17|23|0|10|17|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|2|8.6|21.4|27.2||||7.6|21.3|35.2|6.6|7.3|7.8|6.8|7.2|7.5|||||||0|2.8|5.9|||||||||||||||||||||"20344069"|"59703977"
